Tempo,Energia,Accettazioni/step 
1162,-1932.8170338564364,0.5172117039586919
1163,-4568.333682681796,0.5176268271711092
1164,-4568.333682681796,0.5171821305841925
1165,-4337.575221170467,0.5175965665236052
1166,-4337.575221170467,0.5171526586620926
1167,-4431.0710276729715,0.517566409597258
1168,-3681.737450104282,0.5179794520547946
1169,-3681.737450104282,0.5175363558597091
1170,-3681.737450104282,0.5170940170940171
1171,-5011.835736114018,0.5175064047822374
1172,-4281.919174727215,0.5179180887372014
1173,-4763.188901213775,0.5183290707587382
1174,-4763.188901213775,0.5178875638841567
1175,-4763.188901213775,0.5174468085106383
1176,-4763.188901213775,0.5170068027210885
1177,-4282.950656996104,0.5174171622769753
1178,-3712.751576291621,0.5178268251273345
1179,-4012.9776846984673,0.5182357930449534
1180,-4012.9776846984673,0.5177966101694915
1181,-4012.9776846984673,0.5173581710414903
1182,-5438.667671993056,0.5177664974619289
1183,-5438.667671993056,0.5173288250211328
1184,-5438.667671993056,0.5168918918918919
1185,-5198.879426959625,0.5172995780590718
1186,-4600.802394809057,0.5177065767284992
1187,-4600.802394809057,0.5172704296545914
1188,-4600.802394809057,0.5168350168350169
1189,-4600.802394809057,0.5164003364171573
1190,-5033.083272191618,0.5168067226890757
1191,-5033.083272191618,0.5163727959697733
1192,-4822.872396838645,0.5167785234899329
1193,-4822.872396838645,0.5163453478625314
1194,-4822.872396838645,0.5159128978224455
1195,-4822.872396838645,0.5154811715481171
1196,-4822.872396838645,0.5150501672240803
1197,-4822.872396838645,0.5146198830409356
1198,-4545.3854368796165,0.5150250417362271
1199,-4605.503119956136,0.5154295246038365
1200,-4466.910548518138,0.5158333333333334
1201,-4466.910548518138,0.5154038301415487
1202,-4254.98841019413,0.5158069883527454
1203,-3492.291824155868,0.516209476309227
1204,-4813.214336770085,0.5166112956810631
1205,-3103.6098392945155,0.5170124481327801
1206,-3103.6098392945155,0.5165837479270315
1207,-4431.843600411591,0.5169842584921293
1208,-4431.843600411591,0.5165562913907285
1209,-3188.738766905318,0.5169561621174524
1210,-4321.787683340764,0.5173553719008265
1211,-4321.787683340764,0.5169281585466556
1212,-811.1621281028408,0.5173267326732673
1213,-3545.856843799151,0.517724649629019
1214,-3545.856843799151,0.5172981878088962
1215,-3545.856843799151,0.516872427983539
1216,-3545.856843799151,0.5164473684210527
1217,-3545.856843799151,0.5160230073952342
1218,-3545.856843799151,0.5155993431855501
1219,-3042.1591907103175,0.5159967186218212
1220,-4168.067622628401,0.5163934426229508
1221,-3961.4470821307636,0.5167895167895168
1222,-3792.86853176414,0.5171849427168577
1223,-4317.804738089798,0.517579721995094
1224,-4317.804738089798,0.5171568627450981
1225,-3698.138233976809,0.5175510204081633
1226,-4278.312289762415,0.5179445350734094
1227,-4278.312289762415,0.5175224123879381
1228,-4108.066088741338,0.5179153094462541
1229,-4138.968766512063,0.5183075671277462
1230,-4238.089594868592,0.5186991869918699
1231,-4094.9967498749347,0.5190901705930138
1232,-4232.1811292226275,0.5194805194805194
1233,-4232.939937076341,0.5198702351987023
1234,-4232.939937076341,0.5194489465153971
1235,-4232.939937076341,0.5190283400809717
1236,-4232.939937076341,0.5186084142394822
1237,-4347.780422380723,0.5189975747776879
1238,-3985.4940657440625,0.5193861066235864
1239,-4197.224544542507,0.519774011299435
1240,-4197.224544542507,0.5193548387096775
1241,-4197.224544542507,0.5189363416599516
1242,-3845.404244328997,0.5193236714975845
1243,-3845.404244328997,0.5189058728881738
1244,-3924.290777036847,0.5192926045016077
1245,-3875.5970084495766,0.5196787148594377
1246,-3875.5970084495766,0.5192616372391653
1247,-3875.5970084495766,0.5188452285485164
1248,-4046.952062595387,0.5192307692307693
1249,-4046.952062595387,0.5188150520416333
1250,-4046.952062595387,0.5184
1251,-4041.8838360622713,0.518784972022382
1252,-3997.4768117067824,0.5191693290734825
1253,-3997.4768117067824,0.518754988028731
1254,-3997.4768117067824,0.518341307814992
1255,-3872.711053243056,0.5187250996015936
1256,-3915.986435347613,0.5191082802547771
1257,-4140.520311963862,0.5194908512330947
1258,-3884.8438857198757,0.519872813990461
1259,-3962.910590136127,0.5202541699761716
1260,-3962.910590136127,0.5198412698412699
1261,-3962.910590136127,0.5194290245836638
1262,-3962.910590136127,0.5190174326465927
1263,-3646.7404679969004,0.5193982581155978
1264,-3646.7404679969004,0.5189873417721519
1265,-3895.122453675283,0.5193675889328063
1266,-4279.289021068646,0.5197472353870458
1267,-4279.289021068646,0.5193370165745856
1268,-4279.289021068646,0.5189274447949527
1269,-2903.2540658783637,0.5193065405831363
1270,-4603.752333095685,0.5196850393700787
1271,-4357.239207375247,0.5200629425649095
1272,-4454.807275578421,0.5204402515723271
1273,-4329.914009277232,0.5208169677926159
1274,-4329.914009277232,0.5204081632653061
1275,-4131.443323910008,0.5207843137254902
1276,-4131.443323910008,0.5203761755485894
1277,-4131.443323910008,0.5199686765857479
1278,-4131.443323910008,0.5195618153364632
1279,-4131.443323910008,0.5191555903049258
1280,-4028.35939048664,0.51953125
1281,-4387.710425660477,0.5199063231850117
1282,-4468.7669518952625,0.5202808112324493
1283,-4468.7669518952625,0.5198752922837101
1284,-4468.7669518952625,0.5194704049844237
1285,-4398.589640140299,0.5198443579766537
1286,-4438.597281006618,0.5202177293934681
1287,-4810.301119844316,0.5205905205905206
1288,-4878.530103269061,0.5209627329192547
1289,-4654.33080623589,0.5213343677269201
1290,-4654.33080623589,0.5209302325581395
1291,-4913.211331283634,0.5213013168086754
1292,-4913.211331283634,0.5208978328173375
1293,-4626.95329290358,0.5212683681361175
1294,-4384.352596432436,0.5216383307573416
1295,-4322.590219006746,0.522007722007722
1296,-4322.590219006746,0.5216049382716049
1297,-4374.10825456073,0.5219737856592136
1298,-4285.690825675733,0.522342064714946
1299,-4285.690825675733,0.5219399538106235
1300,-4285.690825675733,0.5215384615384615
1301,-4285.690825675733,0.5211375864719446
1302,-4235.780313389378,0.521505376344086
1303,-4051.547160132936,0.5218726016884113
1304,-4087.698143862098,0.522239263803681
1305,-4087.698143862098,0.5218390804597701
1306,-3757.538033554369,0.5222052067381318
1307,-3427.108224318618,0.5225707727620506
1308,-3427.108224318618,0.52217125382263
1309,-3265.101697411214,0.5225362872421696
1310,-4416.614796034354,0.5229007633587787
1311,-3844.157130410987,0.5232646834477498
1312,-3844.157130410987,0.5228658536585366
1313,-3302.9945892942733,0.5232292460015232
1314,-3302.9945892942733,0.5228310502283106
1315,-4293.202015226102,0.5231939163498099
1316,-4293.202015226102,0.5227963525835866
1317,-4293.202015226102,0.5223993925588458
1318,-4293.202015226102,0.5220030349013657
1319,-4293.202015226102,0.5216072782410918
1320,-4293.202015226102,0.5212121212121212
1321,-3724.2104826357368,0.5215745647236941
1322,-3724.2104826357368,0.5211800302571861
1323,-3724.2104826357368,0.5207860922146637
1324,-3724.2104826357368,0.520392749244713
1325,-4159.962136399033,0.5207547169811321
1326,-4159.962136399033,0.5203619909502263
1327,-4159.962136399033,0.5199698568198945
1328,-4159.962136399033,0.5195783132530121
1329,-4159.962136399033,0.5191873589164786
1330,-4159.962136399033,0.518796992481203
1331,-3925.2890022265424,0.5191585274229902
1332,-3925.2890022265424,0.5187687687687688
1333,-3858.0310932004923,0.5191297824456114
1334,-3858.0310932004923,0.5187406296851574
1335,-3933.2493313331993,0.5191011235955056
1336,-4241.493517840441,0.5194610778443114
1337,-4241.493517840441,0.5190725504861631
1338,-4241.493517840441,0.5186846038863976
1339,-4241.493517840441,0.5182972367438387
1340,-4043.2792886576553,0.5186567164179104
1341,-4043.2792886576553,0.5182699478001491
1342,-4043.2792886576553,0.5178837555886736
1343,-4319.226010852839,0.5182427401340283
1344,-4184.050766202553,0.5186011904761905
1345,-4184.050766202553,0.5182156133828997
1346,-4184.050766202553,0.5178306092124815
1347,-3667.673560963746,0.51818856718634
1348,-3840.754976146496,0.5185459940652819
1349,-3886.574771620168,0.5189028910303929
1350,-3527.8106720102132,0.5192592592592593
1351,-3915.0833159907447,0.5196150999259808
1352,-3396.291659897065,0.5199704142011834
1353,-3396.291659897065,0.5195861049519586
1354,-3396.291659897065,0.5192023633677991
1355,-3827.2589045145396,0.5195571955719557
1356,-3758.949718019159,0.5199115044247787
1357,-3532.2516823144556,0.5202652910832719
1358,-3628.4560787261357,0.520618556701031
1359,-3597.606095256272,0.5209713024282561
1360,-3096.9128193376214,0.5213235294117647
1361,-3464.922735094655,0.5216752387950037
1362,-3464.922735094655,0.5212922173274597
1363,-3717.8728635865855,0.5216434336023478
1364,-3717.8728635865855,0.5212609970674487
1365,-3717.8728635865855,0.5208791208791209
1366,-3717.8728635865855,0.5204978038067349
1367,-3717.8728635865855,0.5201170446232626
1368,-3717.8728635865855,0.5197368421052632
1369,-3717.8728635865855,0.5193571950328707
1370,-3717.8728635865855,0.518978102189781
1371,-3717.8728635865855,0.5185995623632386
1372,-3382.974375836965,0.5189504373177842
1373,-3382.974375836965,0.5185724690458849
1374,-3382.974375836965,0.5181950509461426
1375,-3382.974375836965,0.5178181818181818
1376,-3361.7953433404045,0.5181686046511628
1377,-3361.7953433404045,0.5177923021060276
1378,-3361.7953433404045,0.5174165457184325
1379,-3361.7953433404045,0.5170413343002176
1380,-3064.603253716103,0.5173913043478261
1381,-3878.8707752308587,0.5177407675597393
1382,-3615.1048153853244,0.5180897250361794
1383,-3978.979041480071,0.5184381778741866
1384,-3891.554828184568,0.5187861271676301
1385,-3891.554828184568,0.5184115523465704
1386,-3891.554828184568,0.5180375180375181
1387,-3891.554828184568,0.517664023071377
1388,-4160.299507249891,0.5180115273775217
1389,-4160.299507249891,0.5176385889128869
1390,-4160.299507249891,0.5172661870503598
1391,-3461.294272640785,0.5176132278936018
1392,-3461.294272640785,0.5172413793103449
1393,-3642.142214516816,0.5175879396984925
1394,-3642.142214516816,0.5172166427546628
1395,-3527.1578052602804,0.5175627240143369
1396,-3527.1578052602804,0.5171919770773639
1397,-3527.1578052602804,0.5168217609162491
1398,-3527.1578052602804,0.5164520743919886
1399,-4058.7099162441073,0.5167977126518942
1400,-3587.9190744444545,0.5171428571428571
1401,-3587.9190744444545,0.516773733047823
1402,-3587.9190744444545,0.5164051355206848
1403,-3296.102585324421,0.5167498218104063
1404,-3852.4974898273113,0.5170940170940171
1405,-3852.4974898273113,0.5167259786476869
1406,-4252.18710252074,0.5170697012802276
1407,-4252.18710252074,0.5167022032693674
1408,-4252.18710252074,0.5163352272727273
1409,-4093.4712045538245,0.5166784953867991
1410,-4093.4712045538245,0.5163120567375886
1411,-4093.4712045538245,0.515946137491141
1412,-4093.4712045538245,0.5155807365439093
1413,-4093.4712045538245,0.5152158527954707
1414,-4021.342366060338,0.5155586987270155
1415,-4021.342366060338,0.5151943462897527
1416,-3119.6351234170334,0.5155367231638418
1417,-4321.5415820532235,0.515878616796048
1418,-4321.5415820532235,0.5155148095909732
1419,-4439.659003534275,0.5158562367864693
1420,-4192.68264961769,0.5161971830985915
1421,-4192.68264961769,0.5158339197748065
1422,-4192.68264961769,0.5154711673699015
1423,-4192.68264961769,0.5151089248067463
1424,-4192.68264961769,0.514747191011236
1425,-4192.68264961769,0.5143859649122807
1426,-4192.68264961769,0.5140252454417953
1427,-4192.68264961769,0.5136650315346881
1428,-3923.4928629268115,0.5140056022408963
1429,-3923.4928629268115,0.5136459062281316
1430,-3792.635833921219,0.513986013986014
1431,-3792.635833921219,0.5136268343815513
1432,-3792.635833921219,0.513268156424581
1433,-3916.6869019839805,0.5136078157711096
1434,-3916.6869019839805,0.5132496513249651
1435,-3916.6869019839805,0.5128919860627178
1436,-3916.6869019839805,0.5125348189415042
1437,-4057.26581202536,0.5128740431454419
1438,-4254.846438186971,0.5132127955493742
1439,-4126.158918909829,0.5135510771369006
1440,-4126.158918909829,0.5131944444444444
1441,-4126.158918909829,0.5128383067314365
1442,-4126.158918909829,0.5124826629680999
1443,-3870.5697626418996,0.5128205128205128
1444,-3870.5697626418996,0.5124653739612188
1445,-3870.5697626418996,0.5121107266435986
1446,-3870.5697626418996,0.5117565698478561
1447,-3870.5697626418996,0.5114029025570145
1448,-3870.5697626418996,0.511049723756906
1449,-3412.5371922753716,0.5113871635610766
1450,-4052.2930642650535,0.5117241379310344
1451,-4424.575931477413,0.5120606478290833
1452,-4161.779405912135,0.512396694214876
1453,-4001.7681212778602,0.5127322780454233
1454,-4001.7681212778602,0.5123796423658872
1455,-4001.7681212778602,0.5120274914089347
1456,-4001.7681212778602,0.5116758241758241
1457,-3567.8658325511406,0.5120109814687714
1458,-3850.250946410848,0.5123456790123457
1459,-3850.250946410848,0.5119945167923236
1460,-3775.5920517123327,0.5123287671232877
1461,-4002.9531761140584,0.5126625598904859
1462,-4146.597498738686,0.5129958960328317
1463,-4146.597498738686,0.5126452494873548
1464,-4303.33712054324,0.5129781420765027
1465,-4303.33712054324,0.5126279863481229
1466,-4303.33712054324,0.5122783083219645
1467,-3918.319860053879,0.512610770279482
1468,-4034.2960811716093,0.5129427792915532
1469,-3825.6685747412425,0.5132743362831859
1470,-3825.6685747412425,0.5129251700680272
1471,-3825.6685747412425,0.512576478585996
1472,-3563.3943322427544,0.5129076086956522
1473,-3563.3943322427544,0.5125594025797692
1474,-3563.3943322427544,0.5122116689280869
1475,-3563.3943322427544,0.511864406779661
1476,-3563.3943322427544,0.5115176151761518
1477,-3655.632867592668,0.5118483412322274
1478,-4030.093278658138,0.5121786197564276
1479,-4030.093278658138,0.5118323191345504
1480,-4170.102576690653,0.5121621621621621
1481,-3767.82267511811,0.512491559756921
1482,-3770.0747889666595,0.5128205128205128
1483,-3353.007808061451,0.5131490222521915
1484,-3738.1661457505666,0.5134770889487871
1485,-3702.289801493177,0.5138047138047138
1486,-3633.4301287561643,0.5141318977119784
1487,-3633.4301287561643,0.5137861466039004
1488,-3540.893067912208,0.5141129032258065
1489,-3516.0925435307,0.5144392209536601
1490,-3516.0925435307,0.5140939597315436
1491,-3302.2552360482623,0.5144198524480215
1492,-3654.634535305428,0.514745308310992
1493,-3654.634535305428,0.5144005358338914
1494,-3654.634535305428,0.5140562248995983
1495,-3601.5821225103455,0.51438127090301
1496,-3601.5821225103455,0.5140374331550802
1497,-3439.2202410439813,0.5143620574482298
1498,-3439.2202410439813,0.514018691588785
1499,-3366.237096301286,0.514342895263509
1500,-3437.371412524241,0.5146666666666667
1501,-3282.8633308014932,0.5149900066622252
1502,-3525.921942831182,0.5153129161118508
1503,-3265.3037410194006,0.5156353958749168
1504,-3530.907491363403,0.5159574468085106
1505,-3530.907491363403,0.5156146179401994
1506,-3513.714000568808,0.5159362549800797
1507,-3425.8687204039447,0.5162574651625746
1508,-3419.805547452512,0.51657824933687
1509,-3419.805547452512,0.5162359178263751
1510,-3369.348398195488,0.5165562913907285
1511,-3373.1993743286457,0.5168762409000662
1512,-3361.2622970446596,0.5171957671957672
1513,-3363.2108266024557,0.5175148711169861
1514,-3363.2108266024557,0.5171730515191546
1515,-3306.2770809951876,0.5174917491749175
1516,-3673.865299737873,0.5178100263852242
1517,-3777.739126940135,0.5181278839815425
1518,-3777.739126940135,0.5177865612648221
1519,-3777.739126940135,0.5174456879526004
1520,-3657.316129295946,0.5177631578947368
1521,-3657.316129295946,0.517422748191979
1522,-3657.316129295946,0.5170827858081471
1523,-3657.316129295946,0.5167432698621143
1524,-3797.327446485451,0.5170603674540682
1525,-3797.327446485451,0.5167213114754098
1526,-3613.075721573998,0.5170380078636959
1527,-3684.9295599394377,0.5173542894564506
1528,-3589.0653805120205,0.5176701570680629
1529,-3589.0653805120205,0.5173315892740353
1530,-3986.1547464267355,0.5176470588235295
1531,-3986.1547464267355,0.5173089483997387
1532,-4068.6153901459506,0.5176240208877284
1533,-4068.6153901459506,0.5172863666014351
1534,-3677.485469772245,0.5176010430247718
1535,-3677.485469772245,0.5172638436482084
1536,-3677.485469772245,0.5169270833333334
1537,-3847.0977101396147,0.5172413793103449
1538,-3847.0977101396147,0.5169050715214565
1539,-3738.386065506979,0.5172189733593242
1540,-3738.386065506979,0.5168831168831168
1541,-4363.244739288054,0.5171966255678131
1542,-4363.244739288054,0.5168612191958496
1543,-3574.499654998315,0.5171743357096565
1544,-3842.249445669671,0.5174870466321243
1545,-3842.249445669671,0.5171521035598705
1546,-3842.249445669671,0.5168175937904269
1547,-3842.249445669671,0.5164835164835165
1548,-3904.569527244247,0.5167958656330749
1549,-3857.9897339101412,0.5171078114912847
1550,-4049.4479472268963,0.5174193548387097
1551,-3998.442607114135,0.5177304964539007
1552,-3998.442607114135,0.5173969072164949
1553,-3998.442607114135,0.5170637475853187
1554,-3998.442607114135,0.5167310167310167
1555,-3998.442607114135,0.5163987138263666
1556,-3998.442607114135,0.5160668380462725
1557,-4048.5915242574047,0.5163776493256262
1558,-3973.7440347848783,0.5166880616174583
1559,-3973.7440347848783,0.5163566388710712
1560,-3898.894477425708,0.5166666666666667
1561,-3862.3693752465974,0.5169762972453555
1562,-3862.3693752465974,0.5166453265044815
1563,-3747.906967569435,0.5169545745361485
1564,-3747.906967569435,0.5166240409207161
1565,-3663.4404463087694,0.5169329073482428
1566,-3663.4404463087694,0.5166028097062579
1567,-3663.4404463087694,0.5162731333758774
1568,-3880.7138228765753,0.5165816326530612
1569,-3520.0162126257783,0.5168897386870618
1570,-4255.133495871071,0.5171974522292994
1571,-4255.133495871071,0.5168682367918523
1572,-4255.133495871071,0.5165394402035624
1573,-4255.133495871071,0.5162110616656072
1574,-4020.0492237677463,0.5165184243964421
1575,-4020.0492237677463,0.5161904761904762
1576,-4020.0492237677463,0.5158629441624365
1577,-4116.208186441851,0.5161699429296132
1578,-4244.178404680485,0.5164765525982256
1579,-3979.319994264478,0.5167827739075365
1580,-3979.319994264478,0.5164556962025316
1581,-3831.514664787788,0.5167615433270082
1582,-3941.6891280982836,0.5170670037926675
1583,-3941.6891280982836,0.5167403663929249
1584,-3941.6891280982836,0.5164141414141414
1585,-3916.9825691838028,0.5167192429022082
1586,-3813.0255808305437,0.5170239596469105
1587,-3813.0255808305437,0.516698172652804
1588,-3813.0255808305437,0.5163727959697733
1589,-3813.0255808305437,0.5160478288231592
1590,-3698.0744802399413,0.5163522012578616
1591,-3698.0744802399413,0.5160276555625393
1592,-3982.571000069631,0.5163316582914573
1593,-3928.784321705333,0.5166352793471437
1594,-4085.372893014408,0.5169385194479298
1595,-3819.1436907834654,0.5172413793103449
1596,-3935.979545250186,0.5175438596491229
1597,-3935.979545250186,0.5172197871008141
1598,-3871.6044832338516,0.5175219023779725
1599,-3841.044875363872,0.5178236397748592
1600,-3841.044875363872,0.5175
1601,-3643.094444130971,0.5178013741411618
1602,-3425.9090235453914,0.5181023720349563
1603,-3425.9090235453914,0.5177791640673737
1604,-3425.9090235453914,0.5174563591022444
1605,-3898.845849721918,0.5177570093457944
1606,-4053.0309550182483,0.5180572851805728
1607,-4053.0309550182483,0.5177349097697573
1608,-4053.0309550182483,0.5174129353233831
1609,-4075.721764595928,0.5177128651336234
1610,-4232.687909420305,0.5180124223602485
1611,-3999.4360098117827,0.5183116076970825
1612,-3159.6272128427536,0.5186104218362283
1613,-4306.9644965746475,0.5189088654680719
1614,-4306.9644965746475,0.5185873605947955
1615,-4596.915062316464,0.5188854489164086
1616,-4596.915062316464,0.5185643564356436
1617,-4596.915062316464,0.518243661100804
1618,-4361.852731597632,0.5185414091470952
1619,-4361.852731597632,0.5182211241507103
1620,-4382.46808872231,0.5185185185185185
1621,-4382.46808872231,0.5181986428130784
1622,-3780.5543706830995,0.5184956843403206
1623,-3780.5543706830995,0.5181762168823167
1624,-3780.5543706830995,0.5178571428571429
1625,-3780.5543706830995,0.5175384615384615
1626,-4005.225650650888,0.5178351783517835
1627,-3429.0743440684146,0.5181315304240934
1628,-3429.0743440684146,0.5178132678132679
1629,-4473.837103546438,0.518109269490485
1630,-4072.3608113254945,0.5184049079754601
1631,-4072.3608113254945,0.5180870631514408
1632,-4072.3608113254945,0.5177696078431373
1633,-3869.406316348566,0.5180649112063687
1634,-3869.406316348566,0.5177478580171359
1635,-3869.406316348566,0.5174311926605505
1636,-3869.406316348566,0.5171149144254279
1637,-3869.406316348566,0.5167990226023214
1638,-3560.717950191507,0.5170940170940171
1639,-2648.123116149514,0.5173886516168396
1640,-3833.353546177944,0.5176829268292683
1641,-3833.353546177944,0.5173674588665448
1642,-3833.353546177944,0.5170523751522533
1643,-3220.076123342083,0.5173463177115033
1644,-3220.076123342083,0.5170316301703163
1645,-1014.2651329299484,0.5173252279635259
1646,-1014.2651329299484,0.517010935601458
1647,-3912.26284983638,0.517304189435337
1648,-2157.418009557166,0.5175970873786407
1649,-3697.596146520438,0.5178896300788357
1650,-4065.4799019173665,0.5181818181818182
1651,-3373.277405922787,0.51847365233192
1652,-3794.0077248619596,0.5187651331719129
1653,-3794.0077248619596,0.5184513006654567
1654,-3382.589446259298,0.5187424425634825
1655,-3382.589446259298,0.518429003021148
1656,-3382.589446259298,0.5181159420289855
1657,-3382.589446259298,0.5178032589016295
1658,-3382.589446259298,0.517490952955368
1659,-3512.497733825077,0.517781796262809
1660,-3512.497733825077,0.5174698795180723
1661,-3512.497733825077,0.5171583383503914
1662,-3442.7383617740525,0.5174488567990373
1663,-3442.7383617740525,0.5171377029464823
1664,-3442.7383617740525,0.5168269230769231
1665,-3442.7383617740525,0.5165165165165165
1666,-3447.3550119774354,0.5168067226890757
1667,-2840.70342023349,0.5170965806838632
1668,-3616.492637228471,0.5173860911270983
1669,-3648.9389415916385,0.5176752546434991
1670,-3725.190513985905,0.5179640718562875
1671,-3369.7076278844324,0.5182525433871933
1672,-3369.7076278844324,0.5179425837320574
1673,-3369.7076278844324,0.5176329946204423
1674,-3369.7076278844324,0.5173237753882916
1675,-3369.7076278844324,0.5170149253731343
1676,-3369.7076278844324,0.5167064439140812
1677,-2982.6698787264677,0.516994633273703
1678,-3692.905804520034,0.5172824791418356
1679,-2039.9731851977026,0.5175699821322216
1680,-3542.1983242381325,0.5178571428571429
1681,-4121.593367451898,0.5181439619274242
1682,-3575.450542964276,0.5184304399524375
1683,-3575.450542964276,0.5181224004753416
1684,-3575.450542964276,0.517814726840855
1685,-3571.5989368083447,0.5181008902077151
1686,-3571.5989368083447,0.5177935943060499
1687,-3780.4820149321245,0.5180794309425015
1688,-3780.4820149321245,0.5177725118483413
1689,-3780.4820149321245,0.5174659561870929
1690,-3486.580081461059,0.5177514792899408
1691,-3486.580081461059,0.5174452986398581
1692,-3432.4412444193404,0.5177304964539007
1693,-3298.7542893496166,0.5180153573538098
1694,-3298.7542893496166,0.5177095631641087
1695,-3298.7542893496166,0.5174041297935104
1696,-3125.9183109248097,0.5176886792452831
1697,-3298.0971733616857,0.5179728933411903
1698,-3182.5908622488055,0.5182567726737338
1699,-3182.5908622488055,0.5179517363154797
1700,-3104.911307395504,0.518235294117647
1701,-3025.4627022735813,0.5185185185185185
1702,-3006.0999917856166,0.518801410105758
1703,-3911.0861577372843,0.5190839694656488
1704,-3911.0861577372843,0.5187793427230047
1705,-3379.1289976058265,0.5190615835777126
1706,-3387.453657733791,0.5193434935521688
1707,-3540.2699945189784,0.5196250732278852
1708,-3424.7937175144066,0.5199063231850117
1709,-3424.7937175144066,0.5196021064950264
1710,-3335.113083863494,0.5198830409356725
1711,-3185.7465161067366,0.5201636469900643
1712,-3771.4705275073006,0.5204439252336449
1713,-3771.4705275073006,0.5201401050788091
1714,-3486.6657848277378,0.5204200700116686
1715,-3486.6657848277378,0.5201166180758018
1716,-3205.707226542484,0.5203962703962703
1717,-3205.707226542484,0.5200931857891672
1718,-3459.653447460812,0.5203725261932479
1719,-3559.4325104186705,0.52065154159395
1720,-3559.4325104186705,0.5203488372093024
1721,-3559.4325104186705,0.5200464846019756
1722,-3381.311548422417,0.5203252032520326
1723,-3371.0389278011307,0.5206035983749274
1724,-3371.0389278011307,0.5203016241299304
1725,-3371.0389278011307,0.52
1726,-3371.0389278011307,0.5196987253765932
1727,-3441.4059821461706,0.519976838448176
1728,-3441.4059821461706,0.5196759259259259
1729,-3407.6622151265155,0.5199537304800462
1730,-3407.6622151265155,0.5196531791907515
1731,-3489.931014114388,0.5199306759098787
1732,-3489.931014114388,0.5196304849884527
1733,-3489.931014114388,0.51933064050779
1734,-3489.931014114388,0.5190311418685121
1735,-3489.931014114388,0.5187319884726225
1736,-3225.913798362349,0.5190092165898618
1737,-3225.913798362349,0.5187104202648244
1738,-3212.756110183112,0.5189873417721519
1739,-3231.987753122227,0.5192639447958597
1740,-3231.987753122227,0.5189655172413793
1741,-3277.216572433842,0.5192418150488225
1742,-3277.216572433842,0.5189437428243399
1743,-3277.216572433842,0.5186460126219162
1744,-3359.6479214695432,0.5189220183486238
1745,-3359.6479214695432,0.5186246418338109
1746,-3359.6479214695432,0.518327605956472
1747,-3359.6479214695432,0.5180309101316543
1748,-3359.6479214695432,0.5177345537757437
1749,-3359.6479214695432,0.5174385363064609
1750,-3359.6479214695432,0.5171428571428571
1751,-3359.6479214695432,0.5168475157053113
1752,-3359.6479214695432,0.5165525114155252
1753,-3346.1259934898458,0.5168282943525385
1754,-3346.1259934898458,0.5165336374002281
1755,-3555.938549022755,0.5168091168091168
1756,-3275.372194375527,0.5170842824601367
1757,-3275.372194375527,0.5167899829254411
1758,-3275.372194375527,0.5164960182025028
1759,-3275.372194375527,0.5162023877202956
1760,-3535.6565962443574,0.5164772727272727
1761,-3535.6565962443574,0.5161839863713799
1762,-3535.6565962443574,0.5158910329171397
1763,-3414.633927828697,0.5161656267725468
1764,-3414.633927828697,0.5158730158730159
1765,-3414.085132500014,0.5161473087818697
1766,-3414.085132500014,0.515855039637599
1767,-3414.085132500014,0.5155631013016412
1768,-3414.085132500014,0.5152714932126696
1769,-3414.085132500014,0.5149802148106275
1770,-3439.2403891832637,0.5152542372881356
1771,-3472.652854698976,0.515527950310559
1772,-3221.74697645475,0.5158013544018059
1773,-3221.74697645475,0.5155104342921601
1774,-3221.74697645475,0.5152198421645998
1775,-3262.9731057046756,0.5154929577464789
1776,-3262.9731057046756,0.5152027027027027
1777,-3262.9731057046756,0.5149127743387732
1778,-3127.0560802109453,0.515185601799775
1779,-3127.0560802109453,0.5148960089938167
1780,-3474.7136687928055,0.5151685393258427
1781,-3474.7136687928055,0.5148792813026389
1782,-3474.7136687928055,0.5145903479236813
1783,-3404.330596625432,0.5148625911385306
1784,-3428.8099813826852,0.5151345291479821
1785,-3318.225717283812,0.5154061624649859
1786,-3550.4199604357204,0.5156774916013438
1787,-3625.2403926264146,0.5159485170677113
1788,-3625.2403926264146,0.5156599552572707
1789,-3625.2403926264146,0.5153717160424819
1790,-3625.2403926264146,0.5150837988826815
1791,-3625.2403926264146,0.5147962032384142
1792,-3251.764550864903,0.5150669642857143
1793,-3251.764550864903,0.5147796988287786
1794,-3493.044080193502,0.5150501672240803
1795,-2827.0224841023037,0.5153203342618384
1796,-3563.371516557734,0.5155902004454342
1797,-3563.371516557734,0.5153032832498609
1798,-3563.371516557734,0.5150166852057843
1799,-3563.371516557734,0.5147304057809894
1800,-3563.371516557734,0.5144444444444445
1801,-3397.708473500797,0.5147140477512493
1802,-3397.708473500797,0.5144284128745837
1803,-3433.0194510825613,0.5146977260122019
1804,-3568.2137543012254,0.5149667405764967
1805,-3568.2137543012254,0.5146814404432133
1806,-3319.426535213937,0.5149501661129569
1807,-3319.426535213937,0.5146651909241837
1808,-3319.426535213937,0.5143805309734514
1809,-3319.426535213937,0.5140961857379768
1810,-3261.3249914757744,0.5143646408839779
1811,-3135.857720856661,0.5146327995582551
1812,-3135.857720856661,0.5143487858719646
1813,-3239.8143578783984,0.5146166574738004
1814,-2571.9202180363523,0.5148842337375965
1815,-3574.160922732662,0.5151515151515151
1816,-3574.160922732662,0.5148678414096917
1817,-3574.160922732662,0.5145844799119428
